import_run_id,market,authority_source,authority_code,proposed_slug,source_title_zh,source_title_en,suggested_title_zh,suggested_title_en,translation_status,review_decision,approved_title_zh,approved_title_en,reviewer_notes,source_url,definition
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-01-04,cn-4-05-01-04,银行信用卡业务员,,银行信用卡业务员,"银 行 信 用 卡 业 务 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-02-00,cn-4-05-02-00,证券期货服务师,,证券期货服务师,"证 券 期 货 服 务 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-03-01,cn-4-05-03-01,保险代理人,,保险代理人,"保 险 代 理 人",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-03-02,cn-4-05-03-02,保险保全员,,保险保全员,"保 险 保 全 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-03-03,cn-4-05-03-03,保险公估人,,保险公估人,"保 险 公 估 人",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-03-04,cn-4-05-03-04,保险经纪人,,保险经纪人,"保 险 经 纪 人",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-04-01,cn-4-05-04-01,典当业务员,,典当业务员,"典 当 业 务 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-04-02,cn-4-05-04-02,鉴定估价师,,鉴定估价师,"鉴 定 估 价 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-05-01,cn-4-05-05-01,信托业务员,,信托业务员,"信 托 业 务 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-05-05-02,cn-4-05-05-02,资产管理师,,资产管理师,"资 产 manager",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-01-01,cn-4-06-01-01,物业管理师,,物业管理师,"物 业 manager",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-01-02,cn-4-06-01-02,中央空调系统运行操作员,,中央空调系统运行操作员,"中 央 空 调 系 统 运 行 操 作 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-01-03,cn-4-06-01-03,停车管理员,,停车管理员,"停 车 administrator",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-01-04,cn-4-06-01-04,智能楼宇管理员,,智能楼宇管理员,"智 能 楼 宇 administrator",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-02-01,cn-4-06-02-01,房地产经纪人,,房地产经纪人,"房 地 产 经 纪 人",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-02-02,cn-4-06-02-02,房地产策划师,,房地产策划师,"房 地 产 planner specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-06-02-03,cn-4-06-02-03,验房师,,验房师,"验 房 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-01-01,cn-4-07-01-01,租赁业务员,,租赁业务员,"租 赁 业 务 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-01-02,cn-4-07-01-02,拍卖服务师,,拍卖服务师,"拍 卖 服 务 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-02-01,cn-4-07-02-01,风险管理师,,风险管理师,"风 险 manager",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-02-02,cn-4-07-02-02,科技咨询师,,科技咨询师,"科 技 咨 询 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-02-03,cn-4-07-02-03,客户服务管理员,,客户服务管理员,"客 户 服 务 administrator",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-02-04,cn-4-07-02-04,信用管理师,,信用管理师,"信 用 manager",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-02-05,cn-4-07-02-05,商务数据分析师,,商务数据分析师,"商 务 数 据 分 析 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-01,cn-4-07-03-01,职业指导师,,职业指导师,"职 业 指 导 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-02,cn-4-07-03-02,劳动关系协调师,,劳动关系协调师,"劳 动 关 系 协 调 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-03,cn-4-07-03-03,创业指导师,,创业指导师,"创 业 指 导 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-04,cn-4-07-03-04,企业人力资源管理师,,企业人力资源管理师,"企 业 人 力 资 源 manager",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-05,cn-4-07-03-05,职业培训师,,职业培训师,"职 业 培 训 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-06,cn-4-07-03-06,劳务派遣管理员,,劳务派遣管理员,"劳 务 派 遣 administrator",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-07,cn-4-07-03-07,劳务经纪人,,劳务经纪人,"劳 务 经 纪 人",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-03-08,cn-4-07-03-08,招聘师,,招聘师,"招 聘 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-01,cn-4-07-04-01,导游,,导游,"导 游",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-02,cn-4-07-04-02,旅游团队领队,,旅游团队领队,"Tourism 团 队 领 队",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-03,cn-4-07-04-03,旅行社计调,,旅行社计调,"旅 行 社 计 调",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-04,cn-4-07-04-04,旅游咨询员,,旅游咨询员,"Tourism 咨 询 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-05,cn-4-07-04-05,公共游览场所服务员,,公共游览场所服务员,"公 共 游 览 场 所 服 务 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-06,cn-4-07-04-06,休闲农业服务员,,休闲农业服务员,"休 闲 agriculture 服 务 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-04-07,cn-4-07-04-07,景区运营管理师,,景区运营管理师,"景 区 operations manager",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-05-01,cn-4-07-05-01,保安员,,保安员,"保 安 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-05-02,cn-4-07-05-02,安检员,,安检员,"安 检 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-05-03,cn-4-07-05-03,消防设施操作员,,消防设施操作员,"Firefighting 设 施 操 作 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-05-04,cn-4-07-05-04,安全防范系统安装维护员,,安全防范系统安装维护员,"安 全 防 范 系 统 安 装 维 护 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-06-01,cn-4-07-06-01,商品监督员,,商品监督员,"商 品 监 督 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-06-02,cn-4-07-06-02,商品防损员,,商品防损员,"商 品 防 损 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-06-03,cn-4-07-06-03,市场管理员,,市场管理员,"市 场 administrator",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-07-01,cn-4-07-07-01,会展服务师,,会展服务师,"会 展 服 务 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-07-07-02,cn-4-07-07-02,装饰美工,,装饰美工,"装 饰 美 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-01-01,cn-4-08-01-01,航空气象员,,航空气象员,"Aviation 气 象 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-01-02,cn-4-08-01-02,人工影响天气特种作业操作员,,人工影响天气特种作业操作员,"人 工 影 响 天 气 特 种 作 业 操 作 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-02-01,cn-4-08-02-01,海洋水文气象观测员,,海洋水文气象观测员,"海 洋 水 文 气 象 观 测 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-02-02,cn-4-08-02-02,海洋浮标工,,海洋浮标工,"海 洋 浮 标 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-02-03,cn-4-08-02-03,海洋水文调查员,,海洋水文调查员,"海 洋 水 文 调 查 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-02-04,cn-4-08-02-04,海洋生物调查员,,海洋生物调查员,"海 洋 生 物 调 查 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-01,cn-4-08-03-01,大地测量员,,大地测量员,"大 地 测 量 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-02,cn-4-08-03-02,摄影测量员,,摄影测量员,"摄 影 测 量 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-03,cn-4-08-03-03,地图绘制员,,地图绘制员,"地 图 绘 制 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-04,cn-4-08-03-04,工程测量员,,工程测量员,"工 程 测 量 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-05,cn-4-08-03-05,不动产测绘员,,不动产测绘员,"不 动 产 测 绘 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-06,cn-4-08-03-06,海洋测绘员,,海洋测绘员,"海 洋 测 绘 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-03-07,cn-4-08-03-07,无人机测绘操控员,,无人机测绘操控员,"无 人 机 测 绘 操 控 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-04-01,cn-4-08-04-01,地理信息采集员,,地理信息采集员,"地 理 信 息 采 集 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-04-02,cn-4-08-04-02,地理信息处理员,,地理信息处理员,"地 理 信 息 处 理 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-04-03,cn-4-08-04-03,地理信息应用作业员,,地理信息应用作业员,"地 理 信 息 应 用 作 业 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-01,cn-4-08-05-01,农产品食品检验员,,农产品食品检验员,"农 产 品 food inspector",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-02,cn-4-08-05-02,纤维检验员,,纤维检验员,"纤 维 inspector",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-03,cn-4-08-05-03,贵金属首饰与宝玉石检测员,,贵金属首饰与宝玉石检测员,"贵 金 属 首 饰 与 宝 玉 石 tester",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-04,cn-4-08-05-04,药物检验员,,药物检验员,"药 物 inspector",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-05,cn-4-08-05-05,机动车检测工,,机动车检测工,"机 动 车 检 测 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-06,cn-4-08-05-06,计量员,,计量员,"计 量 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-07,cn-4-08-05-07,电子电气产品检验员,,电子电气产品检验员,"Electronic electrical 产 品 inspector",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-08,cn-4-08-05-08,公路水运工程试验检测员,,公路水运工程试验检测员,"公 路 水 运 工 程 试 验 tester",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-05-09,cn-4-08-05-09,建设工程质量检测员,,建设工程质量检测员,"建 设 工 程 质 量 tester",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-06-00,cn-4-08-06-00,环境监测员,,环境监测员,"环 境 监 测 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-07-01,cn-4-08-07-01,地勘钻探工,,地勘钻探工,"地 勘 钻 探 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-07-02,cn-4-08-07-02,地勘掘进工,,地勘掘进工,"地 勘 掘 进 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-07-03,cn-4-08-07-03,物探工,,物探工,"物 探 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-07-04,cn-4-08-07-04,地质调查员,,地质调查员,"地 质 调 查 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-07-05,cn-4-08-07-05,地质实验员,,地质实验员,"地 质 实 验 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-01,cn-4-08-08-01,花艺环境设计师,,花艺环境设计师,"花 艺 环 境 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-02,cn-4-08-08-02,纺织面料设计师,,纺织面料设计师,"纺 织 面 料 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-03,cn-4-08-08-03,家用纺织品设计师,,家用纺织品设计师,"家 用 纺 织 品 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-04,cn-4-08-08-04,色彩搭配师,,色彩搭配师,"色 彩 搭 配 specialist",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-05,cn-4-08-08-05,工艺美术品设计师,,工艺美术品设计师,"工 艺 美 术 品 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-06,cn-4-08-08-06,装潢美术设计师,,装潢美术设计师,"装 潢 美 术 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-07,cn-4-08-08-07,室内装饰设计师,,室内装饰设计师,"室 内 装 饰 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-08,cn-4-08-08-08,广告设计师,,广告设计师,"广 告 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-09,cn-4-08-08-09,包装设计师,,包装设计师,"包 装 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,4-08-08-10,cn-4-08-08-10,玩具设计师,,玩具设计师,"玩 具 designer",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
