owner_row_id,topic,locale,normalized_query,window_id,page,is_public_canonical,proposed_primary_owner,is_proposed_owner,clicks,impressions,ctr,position,page_count,query_total_impressions,non_owner_impressions,non_owner_share,query_status,evidence_status
12,RIASEC,en,what does riasec stand for,current28,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,2,0.00000000,48.5000,1,2,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,what is riasec,current28,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,16,0.00000000,23.1250,1,16,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,what is the riasec model,current28,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,1,0.00000000,18.0000,1,1,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格免费测试,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,2,11,0.18181818,7.0909,2,39,0,0.000000,OBSERVED_LEGACY_OR_NONCANONICAL_MULTIPAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格免费测试,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,2,28,0.07142857,6.4286,2,39,0,0.000000,OBSERVED_LEGACY_OR_NONCANONICAL_MULTIPAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试,current28,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,1,0.00000000,10.0000,3,175,1,0.008000,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,50,0.00000000,8.1200,3,175,1,0.008000,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,2,124,0.01612903,7.2823,3,175,1,0.008000,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免費,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,1,0.00000000,4.0000,2,5,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免費,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,4,0.00000000,9.0000,2,5,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免费,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,17,0.00000000,6.6471,2,55,0,0.000000,OBSERVED_LEGACY_OR_NONCANONICAL_MULTIPAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免费,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,2,38,0.05263158,5.8158,2,55,0,0.000000,OBSERVED_LEGACY_OR_NONCANONICAL_MULTIPAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,2,0.00000000,9.5000,2,17,0,0.000000,OBSERVED_LEGACY_OR_NONCANONICAL_MULTIPAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,15,0.00000000,8.9333,2,17,0,0.000000,OBSERVED_LEGACY_OR_NONCANONICAL_MULTIPAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試免費,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,4,0.00000000,10.7500,2,10,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試免費,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,1,6,0.16666667,9.1667,2,10,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,4,0.00000000,18.0000,2,5,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,1,0.00000000,12.0000,2,5,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗免費,current28,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,1,0.00000000,33.0000,2,4,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗免費,current28,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,3,0.00000000,13.0000,2,4,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,五大人格测试,current28,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,false,0,2,0.00000000,15.0000,2,4,2,0.500000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,五大人格测试,current28,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,0,2,0.00000000,16.0000,2,4,2,0.500000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,免费mbti,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,20,0.05000000,4.5500,1,20,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,免费mbti测试,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,17,0.00000000,4.0588,1,17,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,十六人格测试,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,43,0.00000000,9.1163,1,43,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,十六型人格测试,current28,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,1,1,1.00000000,9.0000,2,18,1,0.055556,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,十六型人格测试,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,17,0.05882353,8.4706,2,18,1,0.055556,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
6,Big Five,zh,大五,current28,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/articles/big-five-tool-guide,true,0,5,0.00000000,8.8000,1,5,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
6,Big Five,zh,大五人格,current28,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/articles/big-five-tool-guide,true,1,40,0.02500000,10.0500,1,40,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
6,Big Five,zh,大五人格是什么,current28,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/articles/big-five-tool-guide,true,0,5,0.00000000,9.6000,1,5,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,大五人格测试,current28,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,false,1,25,0.04000000,11.3200,2,32,25,0.781250,ACTIONABLE_OWNER_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,大五人格测试,current28,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,0,7,0.00000000,12.4286,2,32,25,0.781250,ACTIONABLE_OWNER_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,大五人格测试免费,current28,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,false,0,3,0.00000000,9.6667,2,4,3,0.750000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,大五人格测试免费,current28,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,0,1,0.00000000,8.0000,2,4,3,0.750000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,性格测试mbti,current28,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,3,0.00000000,16.0000,2,23,3,0.130435,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,性格测试mbti,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,20,0.00000000,11.7500,2,23,3,0.130435,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
20,EQ,zh,情商测试,current28,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,0,7,0.00000000,9.2857,1,7,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
20,EQ,zh,情商测试免费,current28,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,0,1,0.00000000,9.0000,1,1,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
20,EQ,zh,情商测试题,current28,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,0,2,0.00000000,16.5000,1,2,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
17,IQ,zh,智商 测试,current28,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,0,3,0.00000000,32.0000,1,3,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
17,IQ,zh,智商测试,current28,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,0,6,0.00000000,33.0000,1,6,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
18,IQ,zh,智商测试分数,current28,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,true,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,true,0,2,0.00000000,12.0000,1,2,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
18,IQ,zh,智商測驗準嗎,current28,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,true,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,true,0,2,0.00000000,6.0000,1,2,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,测mbti,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,42,0.02380952,8.2143,1,42,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,测试mbti,current28,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,42,0.00000000,6.2619,1,42,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德测试,current28,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,false,0,2,0.00000000,16.0000,2,6,2,0.333333,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德测试,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,0,4,0.00000000,8.7500,2,6,2,0.333333,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业兴趣测试,current28,https://fermatmind.com/zh/articles/holland-career-interest-test-can-and-cannot-tell-you,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,false,0,4,0.00000000,11.2500,2,96,4,0.041667,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业兴趣测试,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,4,92,0.04347826,8.7174,2,96,4,0.041667,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业兴趣测试 免费,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,0,3,0.00000000,7.3333,1,3,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业兴趣测试免费,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,0,7,0.00000000,6.0000,1,7,0,0.000000,LOW_VOLUME_OBSERVED,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业测试,current28,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,false,0,2,0.00000000,11.5000,2,17,2,0.117647,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业测试,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,1,15,0.06666667,8.9333,2,17,2,0.117647,OBSERVED_MULTI_PAGE_NO_ACTIONABLE_CONFLICT,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业测试 免费,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,0,23,0.00000000,6.3478,1,23,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,霍兰德职业测试免费,current28,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,3,35,0.08571429,7.1429,1,35,0,0.000000,OBSERVED_SINGLE_PAGE,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16 人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,17,0.00000000,8.5882,1,17,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,419,0.00238663,8.0000,1,419,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16型人格测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,1,0.00000000,35.0000,2,453,1,0.002208,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16型人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,5,452,0.01106195,7.8341,2,453,1,0.002208,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16型人格測試,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,15,0.00000000,9.4667,1,15,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16种人格测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,1,0.00000000,17.0000,2,71,1,0.014085,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,16种人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,70,0.00000000,8.7000,2,71,1,0.014085,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,9型人格测试,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,11,0.00000000,8.7273,2,33,11,0.333333,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,9型人格测试,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,22,0.00000000,7.6818,2,33,11,0.333333,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,9型人格测试免费,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,5,0.00000000,9.4000,2,23,5,0.217391,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,9型人格测试免费,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,1,18,0.05555556,7.5556,2,23,5,0.217391,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
8,Big Five,en,big 5 ocean test,day90,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,0,3,0.00000000,65.0000,1,3,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
8,Big Five,en,big five ocean personality test,day90,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,0,4,0.00000000,53.5000,1,4,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,big five 测试,day90,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,false,0,1,0.00000000,10.0000,2,7,1,0.142857,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,big five 测试,day90,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,0,6,0.00000000,8.5000,2,7,1,0.142857,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
22,EQ,en,eq test,day90,https://fermatmind.com/tests/eq-test-emotional-intelligence-assessment-%E6%83%85%E5%95%86%E6%B5%8B%E8%AF%95,false,https://fermatmind.com/en/tests/eq-test-emotional-intelligence-assessment,false,0,3,0.00000000,77.0000,1,3,3,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
20,EQ,zh,eq 测试,day90,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,0,2,0.00000000,4.5000,1,2,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
20,EQ,zh,eq测试,day90,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,true,0,8,0.00000000,9.5000,1,8,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,holland career test,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,5,0.00000000,67.6000,1,5,5,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,holland code riasec,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,46,0.00000000,39.4348,1,46,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,holland code riasec test,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,43,0.00000000,50.6047,1,43,43,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,holland code test,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,3,0.00000000,51.0000,1,3,3,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,holland riasec,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,31,0.00000000,22.4839,1,31,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,holland riasec test,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,6,0.00000000,43.5000,1,6,6,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
3,MBTI,zh,infj和infp的区别,day90,https://fermatmind.com/zh/personality/infj-vs-infp,false,https://fermatmind.com/zh/personality,false,0,15,0.00000000,10.7333,1,15,15,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
3,MBTI,zh,infp和infj的区别,day90,https://fermatmind.com/zh/personality/infj-vs-infp,false,https://fermatmind.com/zh/personality,false,0,18,0.00000000,10.0556,1,18,18,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
3,MBTI,zh,intj和intp的区别,day90,https://fermatmind.com/zh/personality/intj-vs-intp,false,https://fermatmind.com/zh/personality,false,0,17,0.00000000,5.6471,1,17,17,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
3,MBTI,zh,intp 和 intj 的 区别,day90,https://fermatmind.com/zh/personality/intj-vs-intp,false,https://fermatmind.com/zh/personality,false,0,12,0.00000000,8.7500,1,12,12,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
3,MBTI,zh,intp和intj的区别,day90,https://fermatmind.com/zh/personality/intj-vs-intp,false,https://fermatmind.com/zh/personality,false,1,35,0.02857143,6.7714,1,35,35,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
19,IQ,en,iq test,day90,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,true,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,true,0,13,0.00000000,56.7692,1,13,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
