article_id,locale,slug,canonical_url,baseline_captured_at,formal_review_date,gsc_90d,ga4_90d,article_to_test_clicks_90d,qualified_completes_90d,referring_links,internal_link_role,topic_owner_role,content_freshness,claim_accuracy,cms_revision_history,current_dead_candidate_status,provisional_decision,execution_authorized,reassessment_requirements
150,zh,big-five-meeting-participation-without-personality-labels,https://fermatmind.com/zh/articles/big-five-meeting-participation-without-personality-labels,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:45.000000Z,Unknown,396,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
151,zh,big-five-model-history-from-words-to-traits,https://fermatmind.com/zh/articles/big-five-model-history-from-words-to-traits,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:21.000000Z,Unknown,385,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
152,zh,big-five-myths-types-destiny-and-perfect-scores,https://fermatmind.com/zh/articles/big-five-myths-types-destiny-and-perfect-scores,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:15.000000Z,Unknown,424,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
2,zh,big-five-narrative-portrait,https://fermatmind.com/zh/articles/big-five-narrative-portrait,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T11:48:03.000000Z,Unknown,445,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
153,zh,big-five-personal-boundaries-traits-do-not-override-consent,https://fermatmind.com/zh/articles/big-five-personal-boundaries-traits-do-not-override-consent,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:21:57.000000Z,Unknown,403,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
36,zh,big-five-personality-test-vs-mbti,https://fermatmind.com/zh/articles/big-five-personality-test-vs-mbti,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-16T18:50:12.000000Z,Unknown,349,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
154,zh,big-five-planning-system-run-a-two-week-experiment,https://fermatmind.com/zh/articles/big-five-planning-system-run-a-two-week-experiment,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:07.000000Z,Unknown,406,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
155,zh,big-five-retest-differences-measurement-and-context,https://fermatmind.com/zh/articles/big-five-retest-differences-measurement-and-context,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:06.000000Z,Unknown,420,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
156,zh,big-five-score-ranges-what-high-middle-low-can-mean,https://fermatmind.com/zh/articles/big-five-score-ranges-what-high-middle-low-can-mean,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:32.000000Z,Unknown,390,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
157,zh,big-five-self-regulation-build-a-context-plan,https://fermatmind.com/zh/articles/big-five-self-regulation-build-a-context-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:47.000000Z,Unknown,414,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
158,zh,big-five-self-report-bias-and-response-context,https://fermatmind.com/zh/articles/big-five-self-report-bias-and-response-context,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:08.000000Z,Unknown,421,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
159,zh,big-five-stress-response-patterns-without-diagnosis,https://fermatmind.com/zh/articles/big-five-stress-response-patterns-without-diagnosis,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:49.000000Z,Unknown,415,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
160,zh,big-five-study-limitations-sample-measures-and-causality,https://fermatmind.com/zh/articles/big-five-study-limitations-sample-measures-and-causality,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:33.000000Z,Unknown,431,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
161,zh,big-five-teamwork-conversation-guide-not-fit-score,https://fermatmind.com/zh/articles/big-five-teamwork-conversation-guide-not-fit-score,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:47.000000Z,Unknown,397,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
3,zh,big-five-tool-guide,https://fermatmind.com/zh/articles/big-five-tool-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-07-24T02:31:11.000000Z,Unknown,383,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
162,zh,big-five-traits-are-continuums-not-boxes,https://fermatmind.com/zh/articles/big-five-traits-are-continuums-not-boxes,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:23.000000Z,Unknown,386,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
163,zh,big-five-vs-disc-measurement-and-workplace-language,https://fermatmind.com/zh/articles/big-five-vs-disc-measurement-and-workplace-language,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:17.000000Z,Unknown,425,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
164,zh,big-five-vs-enneagram-traits-and-motivation-stories,https://fermatmind.com/zh/articles/big-five-vs-enneagram-traits-and-motivation-stories,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:19.000000Z,Unknown,426,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
165,zh,big-five-vs-riasec-personality-traits-and-career-interests,https://fermatmind.com/zh/articles/big-five-vs-riasec-personality-traits-and-career-interests,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:21.000000Z,Unknown,427,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
166,zh,big-five-work-environment-preferences-as-experiments,https://fermatmind.com/zh/articles/big-five-work-environment-preferences-as-experiments,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:21:34.000000Z,Unknown,398,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
167,zh,can-big-five-personality-traits-change-over-time,https://fermatmind.com/zh/articles/can-big-five-personality-traits-change-over-time,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:32.000000Z,Unknown,410,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
48,zh,career-confusion-test-map,https://fermatmind.com/zh/articles/career-confusion-test-map,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-25T15:07:00.000000Z,Unknown,54,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
46,zh,career-interest-vs-personality-test-differences,https://fermatmind.com/zh/articles/career-interest-vs-personality-test-differences,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-25T15:07:01.000000Z,Unknown,52,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
13,zh,childhood-dream-job-still-shapes-career-choice,https://fermatmind.com/zh/articles/childhood-dream-job-still-shapes-career-choice,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:38.000000Z,Unknown,439,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
52,zh,college-major-choice-holland-mbti-career-test,https://fermatmind.com/zh/articles/college-major-choice-holland-mbti-career-test,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-25T14:25:28.000000Z,Unknown,64,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
168,zh,daily-wellbeing-support-personality-is-one-context,https://fermatmind.com/zh/articles/daily-wellbeing-support-personality-is-one-context,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:52.000000Z,Unknown,416,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
51,zh,enneagram-personality-test-explained,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-06-25T14:25:28.000000Z,Unknown,73,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
68,zh,enneagram-workplace-friction-core-motivations,https://fermatmind.com/zh/articles/enneagram-workplace-friction-core-motivations,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-30T14:05:09.000000Z,Unknown,88,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
4,zh,eq-test-tool-guide,https://fermatmind.com/zh/articles/eq-test-tool-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-25T14:25:28.000000Z,Unknown,58,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
58,zh,gaokao-major-adjustment-unacceptable-major-checklist,https://fermatmind.com/zh/articles/gaokao-major-adjustment-unacceptable-major-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-06-28T03:50:23.000000Z,Unknown,78,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
55,zh,gaokao-major-choice-parent-conflict-riasec-course-checklist,https://fermatmind.com/zh/articles/gaokao-major-choice-parent-conflict-riasec-course-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-26T03:02:23.000000Z,Unknown,75,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
53,zh,gaokao-score-major-shortlist-riasec-checklist,https://fermatmind.com/zh/articles/gaokao-score-major-shortlist-riasec-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-19T05:34:06.000000Z,Unknown,65,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
169,zh,habits-and-big-five-traits-behavior-is-not-identity,https://fermatmind.com/zh/articles/habits-and-big-five-traits-behavior-is-not-identity,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:36.000000Z,Unknown,411,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
31,zh,holland-career-interest-test-can-and-cannot-tell-you,https://fermatmind.com/zh/articles/holland-career-interest-test-can-and-cannot-tell-you,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-05-14T10:50:08.000000Z,Unknown,36,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
64,zh,hot-major-fit-riasec-course-career-checklist,https://fermatmind.com/zh/articles/hot-major-fit-riasec-course-career-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-30T10:25:47.000000Z,Unknown,84,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
14,zh,how-16-personality-types-talk-to-an-ai-coach,https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:39.000000Z,Unknown,438,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
15,zh,how-personality-shapes-attitude-toward-ai,https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:39.000000Z,Unknown,434,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
170,zh,how-to-discuss-big-five-results-with-someone-else,https://fermatmind.com/zh/articles/how-to-discuss-big-five-results-with-someone-else,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:34.000000Z,Unknown,391,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
171,zh,how-to-place-new-big-five-research-in-context,https://fermatmind.com/zh/articles/how-to-place-new-big-five-research-in-context,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:36.000000Z,Unknown,432,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
172,zh,how-to-read-a-big-five-research-paper,https://fermatmind.com/zh/articles/how-to-read-a-big-five-research-paper,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:38.000000Z,Unknown,433,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
173,zh,how-to-read-big-five-results-without-self-labeling,https://fermatmind.com/zh/articles/how-to-read-big-five-results-without-self-labeling,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:37.000000Z,Unknown,392,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
5,zh,iq-test-growth-guide,https://fermatmind.com/zh/articles/iq-test-growth-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:36.000000Z,Unknown,444,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
6,zh,iq-test-narrative-portrait,https://fermatmind.com/zh/articles/iq-test-narrative-portrait,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:36.000000Z,Unknown,443,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
50,zh,iq-test-score-and-limits-explained,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-06-25T14:25:28.000000Z,Unknown,57,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
7,zh,iq-test-tool-guide,https://fermatmind.com/zh/articles/iq-test-tool-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:37.000000Z,Unknown,442,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
174,zh,life-events-and-personality-change-what-research-can-say,https://fermatmind.com/zh/articles/life-events-and-personality-change-what-research-can-say,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:41.000000Z,Unknown,412,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
72,zh,major-career-mismatch-job-search-skills-plan,https://fermatmind.com/zh/articles/major-career-mismatch-job-search-skills-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-07-02T01:00:58.000000Z,Unknown,92,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
84,zh,major-category-program-tracking-riasec-choice-checklist,https://fermatmind.com/zh/articles/major-category-program-tracking-riasec-choice-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-10T00:55:47.000000Z,Unknown,104,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
59,zh,math-not-good-computer-ai-major-course-riasec-checklist,https://fermatmind.com/zh/articles/math-not-good-computer-ai-major-course-riasec-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-28T07:30:00.000000Z,Unknown,79,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
8,zh,mbti-basics,https://fermatmind.com/zh/articles/mbti-basics,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-06-25T14:25:27.000000Z,Unknown,72,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
60,zh,mbti-full-report-career-relationship-communication,https://fermatmind.com/zh/articles/mbti-full-report-career-relationship-communication,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-29T12:28:39.000000Z,Unknown,80,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
9,zh,mbti-growth-guide,https://fermatmind.com/zh/articles/mbti-growth-guide,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:37.000000Z,Unknown,441,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
10,zh,mbti-narrative-portrait,https://fermatmind.com/zh/articles/mbti-narrative-portrait,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:37.000000Z,Unknown,440,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
33,zh,mbti-personality-test-science-vs-pseudoscience,https://fermatmind.com/zh/articles/mbti-personality-test-science-vs-pseudoscience,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-05-15T09:45:44.000000Z,Unknown,38,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
37,zh,mbti-vs-holland-career-choice,https://fermatmind.com/zh/articles/mbti-vs-holland-career-choice,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-06-23T13:29:56.000000Z,Unknown,71,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
175,zh,ocean-traits-what-the-five-letters-mean,https://fermatmind.com/zh/articles/ocean-traits-what-the-five-letters-mean,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:26.000000Z,Unknown,387,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
176,zh,openness-and-creativity-related-not-the-same,https://fermatmind.com/zh/articles/openness-and-creativity-related-not-the-same,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:21.000000Z,Unknown,407,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
177,zh,personality-test-norms-percentiles-and-unknowns,https://fermatmind.com/zh/articles/personality-test-norms-percentiles-and-unknowns,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:10.000000Z,Unknown,422,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
178,zh,procrastination-is-not-a-big-five-personality-label,https://fermatmind.com/zh/articles/procrastination-is-not-a-big-five-personality-label,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:25.000000Z,Unknown,408,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
