slug,locale,url,status,ok,preview,source_count,internal_keys,source_leakage,unsafe_outcome,raw_enum,en_contains_cjk,error
biostatisticians,en,https://staging.fermatmind.com/api/v0.5/career/jobs/biostatisticians/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
blockchain-engineers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/blockchain-engineers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
blockchain-engineers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/blockchain-engineers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
bus-and-truck-mechanics-and-diesel-engine-specialists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/bus-and-truck-mechanics-and-diesel-engine-specialists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
bus-and-truck-mechanics-and-diesel-engine-specialists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/bus-and-truck-mechanics-and-diesel-engine-specialists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
camera-and-photographic-equipment-repairers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/camera-and-photographic-equipment-repairers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
camera-and-photographic-equipment-repairers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/camera-and-photographic-equipment-repairers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
captains-mates-and-pilots-of-water-vessels,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/captains-mates-and-pilots-of-water-vessels/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
captains-mates-and-pilots-of-water-vessels,en,https://staging.fermatmind.com/api/v0.5/career/jobs/captains-mates-and-pilots-of-water-vessels/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
cardiovascular-technologists-and-technicians,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/cardiovascular-technologists-and-technicians/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
cardiovascular-technologists-and-technicians,en,https://staging.fermatmind.com/api/v0.5/career/jobs/cardiovascular-technologists-and-technicians/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
chiropractors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/chiropractors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
chiropractors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/chiropractors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
choreographers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/choreographers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
choreographers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/choreographers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
civil-engineers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/civil-engineers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
civil-engineers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/civil-engineers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
claims-adjusters-appraisers-examiners-and-investigators,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/claims-adjusters-appraisers-examiners-and-investigators/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
claims-adjusters-appraisers-examiners-and-investigators,en,https://staging.fermatmind.com/api/v0.5/career/jobs/claims-adjusters-appraisers-examiners-and-investigators/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
coaches-and-scouts,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/coaches-and-scouts/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
coaches-and-scouts,en,https://staging.fermatmind.com/api/v0.5/career/jobs/coaches-and-scouts/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
command-and-control-center-officers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/command-and-control-center-officers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
command-and-control-center-officers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/command-and-control-center-officers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
command-and-control-center-specialists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/command-and-control-center-specialists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
command-and-control-center-specialists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/command-and-control-center-specialists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
commercial-and-industrial-designers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/commercial-and-industrial-designers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
commercial-and-industrial-designers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/commercial-and-industrial-designers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
commercial-pilots,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/commercial-pilots/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
commercial-pilots,en,https://staging.fermatmind.com/api/v0.5/career/jobs/commercial-pilots/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
communications-teachers-postsecondary,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/communications-teachers-postsecondary/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
communications-teachers-postsecondary,en,https://staging.fermatmind.com/api/v0.5/career/jobs/communications-teachers-postsecondary/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
compensation-and-benefits-managers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/compensation-and-benefits-managers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
compensation-and-benefits-managers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/compensation-and-benefits-managers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
compensation-benefits-and-job-analysis-specialists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/compensation-benefits-and-job-analysis-specialists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
compensation-benefits-and-job-analysis-specialists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/compensation-benefits-and-job-analysis-specialists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
compliance-managers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/compliance-managers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
compliance-managers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/compliance-managers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
compliance-officers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/compliance-officers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
compliance-officers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/compliance-officers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
computer-programmers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/computer-programmers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
computer-programmers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/computer-programmers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
computer-systems-engineers-architects,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/computer-systems-engineers-architects/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
computer-systems-engineers-architects,en,https://staging.fermatmind.com/api/v0.5/career/jobs/computer-systems-engineers-architects/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
construction-and-building-inspectors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/construction-and-building-inspectors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
construction-and-building-inspectors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/construction-and-building-inspectors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
criminal-justice-and-law-enforcement-teachers-postsecondary,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/criminal-justice-and-law-enforcement-teachers-postsecondary/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
criminal-justice-and-law-enforcement-teachers-postsecondary,en,https://staging.fermatmind.com/api/v0.5/career/jobs/criminal-justice-and-law-enforcement-teachers-postsecondary/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
dancers-and-choreographers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/dancers-and-choreographers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
dancers-and-choreographers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/dancers-and-choreographers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
data-scientists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/data-scientists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
data-scientists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/data-scientists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
diagnostic-medical-sonographers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/diagnostic-medical-sonographers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
diagnostic-medical-sonographers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/diagnostic-medical-sonographers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
electricians,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/electricians/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
electricians,en,https://staging.fermatmind.com/api/v0.5/career/jobs/electricians/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
elementary-school-teachers-except-special-education,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/elementary-school-teachers-except-special-education/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
elementary-school-teachers-except-special-education,en,https://staging.fermatmind.com/api/v0.5/career/jobs/elementary-school-teachers-except-special-education/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
emergency-medicine-physicians,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/emergency-medicine-physicians/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
emergency-medicine-physicians,en,https://staging.fermatmind.com/api/v0.5/career/jobs/emergency-medicine-physicians/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
environmental-compliance-inspectors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/environmental-compliance-inspectors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
environmental-compliance-inspectors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/environmental-compliance-inspectors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
firefighters,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/firefighters/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
firefighters,en,https://staging.fermatmind.com/api/v0.5/career/jobs/firefighters/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-air-crew-members,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-air-crew-members/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-air-crew-members,en,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-air-crew-members/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-all-other-tactical-operations-specialists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-all-other-tactical-operations-specialists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-all-other-tactical-operations-specialists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-all-other-tactical-operations-specialists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-correctional-officers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-correctional-officers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-correctional-officers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-correctional-officers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-farming-fishing-and-forestry-workers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-farming-fishing-and-forestry-workers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-farming-fishing-and-forestry-workers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-farming-fishing-and-forestry-workers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-weapons-specialists-crew-members,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-weapons-specialists-crew-members/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
first-line-supervisors-of-weapons-specialists-crew-members,en,https://staging.fermatmind.com/api/v0.5/career/jobs/first-line-supervisors-of-weapons-specialists-crew-members/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
genetic-counselors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/genetic-counselors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
genetic-counselors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/genetic-counselors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
heavy-and-tractor-trailer-truck-drivers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/heavy-and-tractor-trailer-truck-drivers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
heavy-and-tractor-trailer-truck-drivers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/heavy-and-tractor-trailer-truck-drivers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
infantry,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/infantry/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
infantry,en,https://staging.fermatmind.com/api/v0.5/career/jobs/infantry/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
infantry-officers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/infantry-officers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
infantry-officers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/infantry-officers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
information-security-analysts,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/information-security-analysts/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
information-security-analysts,en,https://staging.fermatmind.com/api/v0.5/career/jobs/information-security-analysts/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
judges-magistrate-judges-and-magistrates,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/judges-magistrate-judges-and-magistrates/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
judges-magistrate-judges-and-magistrates,en,https://staging.fermatmind.com/api/v0.5/career/jobs/judges-magistrate-judges-and-magistrates/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
judicial-law-clerks,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/judicial-law-clerks/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
judicial-law-clerks,en,https://staging.fermatmind.com/api/v0.5/career/jobs/judicial-law-clerks/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
lawyers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/lawyers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
lawyers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/lawyers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
medical-and-clinical-laboratory-technologists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/medical-and-clinical-laboratory-technologists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
medical-and-clinical-laboratory-technologists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/medical-and-clinical-laboratory-technologists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
military-careers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/military-careers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
military-careers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/military-careers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
nurse-anesthetists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/nurse-anesthetists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
nurse-anesthetists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/nurse-anesthetists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
pharmacists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/pharmacists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
pharmacists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/pharmacists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
physicians-and-surgeons,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/physicians-and-surgeons/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
physicians-and-surgeons,en,https://staging.fermatmind.com/api/v0.5/career/jobs/physicians-and-surgeons/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
plumbers-pipefitters-and-steamfitters,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/plumbers-pipefitters-and-steamfitters/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
plumbers-pipefitters-and-steamfitters,en,https://staging.fermatmind.com/api/v0.5/career/jobs/plumbers-pipefitters-and-steamfitters/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
poets-lyricists-and-creative-writers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/poets-lyricists-and-creative-writers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
poets-lyricists-and-creative-writers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/poets-lyricists-and-creative-writers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
police-and-sheriff-s-patrol-officers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/police-and-sheriff-s-patrol-officers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
police-and-sheriff-s-patrol-officers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/police-and-sheriff-s-patrol-officers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
school-and-career-counselors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/school-and-career-counselors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
school-and-career-counselors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/school-and-career-counselors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
special-education-teachers-elementary-school,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/special-education-teachers-elementary-school/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
special-education-teachers-elementary-school,en,https://staging.fermatmind.com/api/v0.5/career/jobs/special-education-teachers-elementary-school/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
multimedia-artists-and-animators,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/multimedia-artists-and-animators/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
multimedia-artists-and-animators,en,https://staging.fermatmind.com/api/v0.5/career/jobs/multimedia-artists-and-animators/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
transportation-inspectors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-inspectors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
transportation-inspectors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-inspectors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
transportation-planners,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-planners/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
transportation-planners,en,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-planners/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
transportation-security-screeners,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-security-screeners/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
transportation-security-screeners,en,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-security-screeners/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-vehicle-equipment-and-systems-inspectors-except-aviation/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,en,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-vehicle-equipment-and-systems-inspectors-except-aviation/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
transportation-storage-and-distribution-managers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-storage-and-distribution-managers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
transportation-storage-and-distribution-managers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/transportation-storage-and-distribution-managers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
travel-agents,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/travel-agents/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
travel-agents,en,https://staging.fermatmind.com/api/v0.5/career/jobs/travel-agents/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
travel-guides,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/travel-guides/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
travel-guides,en,https://staging.fermatmind.com/api/v0.5/career/jobs/travel-guides/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
treasurers-and-controllers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/treasurers-and-controllers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
treasurers-and-controllers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/treasurers-and-controllers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
tree-trimmers-and-pruners,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/tree-trimmers-and-pruners/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
tree-trimmers-and-pruners,en,https://staging.fermatmind.com/api/v0.5/career/jobs/tree-trimmers-and-pruners/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
tutors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/tutors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
tutors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/tutors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
umpires-referees-and-other-sports-officials,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/umpires-referees-and-other-sports-officials/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
umpires-referees-and-other-sports-officials,en,https://staging.fermatmind.com/api/v0.5/career/jobs/umpires-referees-and-other-sports-officials/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
upholsterers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/upholsterers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
upholsterers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/upholsterers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
web-developers,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/web-developers/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
web-developers,en,https://staging.fermatmind.com/api/v0.5/career/jobs/web-developers/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
wind-turbine-technicians,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/wind-turbine-technicians/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
wind-turbine-technicians,en,https://staging.fermatmind.com/api/v0.5/career/jobs/wind-turbine-technicians/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
woodworking-machine-setters-operators-and-tenders-except-sawing,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/woodworking-machine-setters-operators-and-tenders-except-sawing/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
woodworking-machine-setters-operators-and-tenders-except-sawing,en,https://staging.fermatmind.com/api/v0.5/career/jobs/woodworking-machine-setters-operators-and-tenders-except-sawing/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
writers-and-authors,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/writers-and-authors/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
writers-and-authors,en,https://staging.fermatmind.com/api/v0.5/career/jobs/writers-and-authors/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
zoologists-and-wildlife-biologists,zh-CN,https://staging.fermatmind.com/api/v0.5/career/jobs/zoologists-and-wildlife-biologists/ai-impact-asset?locale=zh-CN,200,true,true,5,,false,false,false,false,
zoologists-and-wildlife-biologists,en,https://staging.fermatmind.com/api/v0.5/career/jobs/zoologists-and-wildlife-biologists/ai-impact-asset?locale=en,200,true,true,5,,false,false,false,false,
